"","x"
"118411",TRUE
"118412",TRUE
"118413",TRUE
"118414",TRUE
"118415",TRUE
"118416",TRUE
"118417",TRUE
"118418",TRUE
"118419",FALSE
"118420",FALSE
"118421",FALSE
"118422",TRUE
"118423",TRUE
"118424",TRUE
"118425",TRUE
"118426",TRUE
"118427",TRUE
"118428",TRUE
"118429",TRUE
"118430",FALSE
"118431",FALSE
"118432",FALSE
"118433",FALSE
"118434",FALSE
"118435",FALSE
"118436",FALSE
"118437",FALSE
"118438",FALSE
"118439",FALSE
"118440",FALSE
"118441",FALSE
"118442",FALSE
"118443",FALSE
"118444",TRUE
"118445",TRUE
"118446",TRUE
"118447",TRUE
"118448",TRUE
"118449",TRUE
"118450",TRUE
"118451",TRUE
"118452",TRUE
"118453",FALSE
"118454",FALSE
"118455",FALSE
"118456",TRUE
"118457",TRUE
"118458",TRUE
"118459",TRUE
"118460",TRUE
"118461",TRUE
"118462",TRUE
"118463",FALSE
"118464",FALSE
"118465",FALSE
"118466",FALSE
"118467",FALSE
"118468",FALSE
"118469",TRUE
"118470",TRUE
"118471",TRUE
"118472",TRUE
"118473",TRUE
"118474",TRUE
"118475",TRUE
"118476",FALSE
"118477",FALSE
"118478",FALSE
"118479",TRUE
"118480",TRUE
"118481",TRUE
"118482",TRUE
"118483",TRUE
"118484",TRUE
"118485",TRUE
"118486",TRUE
"118487",TRUE
"118488",FALSE
"118489",FALSE
"118490",FALSE
"118491",FALSE
"118492",FALSE
"118493",FALSE
"118494",FALSE
"118495",FALSE
"118496",FALSE
"118497",FALSE
"118498",FALSE
"118499",FALSE
"118500",FALSE
"118501",FALSE
"118502",TRUE
"118503",TRUE
"118504",TRUE
"118505",TRUE
"118506",TRUE
"118507",TRUE
"118508",TRUE
"118509",TRUE
"118510",TRUE
"118511",TRUE
"118512",FALSE
"118513",FALSE
"118514",FALSE
"118515",FALSE
"118516",TRUE
"118517",TRUE
"118518",TRUE
"118519",TRUE
"118520",FALSE
"118521",FALSE
"118522",FALSE
"118523",FALSE
"118524",FALSE
"118525",FALSE
"118526",FALSE
"118527",TRUE
"118528",TRUE
"118529",TRUE
"118530",TRUE
"118531",TRUE
"118532",FALSE
"118533",FALSE
"118534",FALSE
"118535",FALSE
"118536",TRUE
"118537",TRUE
"118538",TRUE
"118539",TRUE
"118540",TRUE
"118541",TRUE
"118542",TRUE
"118543",TRUE
"118544",TRUE
"118545",FALSE
"118546",FALSE
"118547",FALSE
"118548",FALSE
"118549",FALSE
"118550",FALSE
"118551",FALSE
"118552",FALSE
"118553",FALSE
"118554",FALSE
"118555",FALSE
"118556",FALSE
"118557",FALSE
"118558",FALSE
"118559",FALSE
"118560",FALSE
"118561",TRUE
"118562",TRUE
"118563",TRUE
"118564",TRUE
"118565",TRUE
"118566",TRUE
"118567",TRUE
"118568",TRUE
"118569",TRUE
"118570",TRUE
"118571",FALSE
"118572",FALSE
"118573",FALSE
"118574",FALSE
"118575",FALSE
"118576",FALSE
"118577",FALSE
"118578",FALSE
"118579",FALSE
"118580",FALSE
"118581",FALSE
"118582",FALSE
"118583",FALSE
"118584",FALSE
"118585",FALSE
"118586",FALSE
"118587",FALSE
"118588",FALSE
"118589",FALSE
"118590",FALSE
"118591",FALSE
"118592",FALSE
"118593",TRUE
"118594",TRUE
"118595",TRUE
"118596",TRUE
"118597",TRUE
"118598",TRUE
"118599",TRUE
"118600",TRUE
"118601",TRUE
"118602",TRUE
"118603",FALSE
"118604",FALSE
"118605",FALSE
"118606",FALSE
"118607",FALSE
"118608",FALSE
"118609",FALSE
"118610",FALSE
"118611",FALSE
"118612",FALSE
"118613",FALSE
"118614",FALSE
"118615",FALSE
"118616",FALSE
"118617",FALSE
"118618",FALSE
"118619",TRUE
"118620",TRUE
"118621",TRUE
"118622",TRUE
"118623",TRUE
"118624",TRUE
"118625",TRUE
"118626",TRUE
"118627",TRUE
"118628",TRUE
"118629",TRUE
"118630",FALSE
"118631",FALSE
"118632",FALSE
"118633",FALSE
"118634",FALSE
"118635",FALSE
"118636",FALSE
"118637",TRUE
"118638",TRUE
"118639",TRUE
"118640",FALSE
"118641",TRUE
"118642",FALSE
"118643",FALSE
"118644",FALSE
"118645",FALSE
"118646",FALSE
"118647",FALSE
"118648",FALSE
"118649",FALSE
"118650",TRUE
"118651",TRUE
"118652",TRUE
"118653",TRUE
"118654",TRUE
"118655",TRUE
"118656",TRUE
"118657",TRUE
"118658",TRUE
"118659",TRUE
"118660",TRUE
"118661",FALSE
"118662",FALSE
"118663",FALSE
"118664",FALSE
"118665",FALSE
"118666",FALSE
"118667",FALSE
"118668",FALSE
"118669",FALSE
"118670",FALSE
"118671",FALSE
"118672",FALSE
"118673",FALSE
"118674",FALSE
"118675",FALSE
"118676",FALSE
"118677",TRUE
"118678",TRUE
"118679",TRUE
"118680",TRUE
"118681",TRUE
"118682",TRUE
"118683",TRUE
"118684",TRUE
"118685",TRUE
"118686",TRUE
"118687",TRUE
"118688",TRUE
"118689",TRUE
"118690",FALSE
"118691",FALSE
"118692",FALSE
"118693",FALSE
"118694",FALSE
"118695",TRUE
"118696",TRUE
"118697",TRUE
"118698",TRUE
"118699",TRUE
"118700",TRUE
"118701",FALSE
"118702",FALSE
"118703",FALSE
"118704",FALSE
"118705",FALSE
"118706",FALSE
"118707",TRUE
"118708",TRUE
"118709",TRUE
"118710",TRUE
"118711",TRUE
"118712",TRUE
"118713",TRUE
"118714",TRUE
"118715",TRUE
"118716",TRUE
"118717",TRUE
"118718",TRUE
"118719",FALSE
"118720",FALSE
"118721",FALSE
"118722",FALSE
"118723",FALSE
"118724",FALSE
"118725",FALSE
"118726",FALSE
"118727",FALSE
"118728",FALSE
"118729",FALSE
"118730",FALSE
"118731",FALSE
"118732",FALSE
"118733",FALSE
"118734",FALSE
"118735",TRUE
"118736",TRUE
"118737",TRUE
"118738",TRUE
"118739",TRUE
"118740",TRUE
"118741",TRUE
"118742",TRUE
"118743",TRUE
"118744",TRUE
"118745",TRUE
"118746",TRUE
"118747",TRUE
"118748",FALSE
"118749",FALSE
"118750",FALSE
"118751",FALSE
"118752",TRUE
"118753",TRUE
"118754",TRUE
"118755",TRUE
"118756",TRUE
"118757",TRUE
"118758",TRUE
"118759",TRUE
"118760",FALSE
"118761",FALSE
"118762",FALSE
"118763",FALSE
"118764",TRUE
"118765",TRUE
"118766",TRUE
"118767",TRUE
"118768",TRUE
"118769",TRUE
"118770",TRUE
"118771",TRUE
"118772",TRUE
"118773",TRUE
"118774",TRUE
"118775",TRUE
"118776",TRUE
"118777",FALSE
"118778",FALSE
"118779",FALSE
"118780",FALSE
"118781",FALSE
"118782",FALSE
"118783",FALSE
"118784",FALSE
"118785",FALSE
"118786",FALSE
"118787",FALSE
"118788",FALSE
"118789",FALSE
"118790",FALSE
"118791",FALSE
"118792",FALSE
"118793",FALSE
"118794",TRUE
"118795",TRUE
"118796",TRUE
"118797",TRUE
"118798",TRUE
"118799",TRUE
"118800",TRUE
"118801",TRUE
"118802",TRUE
"118803",TRUE
"118804",TRUE
"118805",TRUE
"118806",TRUE
"118807",FALSE
"118808",FALSE
"118809",FALSE
"118810",TRUE
"118811",TRUE
"118812",TRUE
"118813",TRUE
"118814",TRUE
"118815",TRUE
"118816",TRUE
"118817",TRUE
"118818",FALSE
"118819",FALSE
"118820",FALSE
"118821",TRUE
"118822",TRUE
"118823",TRUE
"118824",TRUE
"118825",TRUE
"118826",TRUE
"118827",TRUE
"118828",TRUE
"118829",TRUE
"118830",TRUE
"118831",TRUE
"118832",TRUE
"118833",TRUE
"118834",FALSE
"118835",FALSE
"118836",FALSE
"118837",FALSE
"118838",FALSE
"118839",FALSE
"118840",FALSE
"118841",FALSE
"118842",FALSE
"118843",FALSE
"118844",FALSE
"118845",FALSE
"118846",FALSE
"118847",FALSE
"118848",FALSE
"118849",FALSE
"118850",FALSE
"118851",FALSE
"118852",TRUE
"118853",TRUE
"118854",TRUE
"118855",TRUE
"118856",TRUE
"118857",TRUE
"118858",TRUE
"118859",TRUE
"118860",TRUE
"118861",TRUE
"118862",TRUE
"118863",TRUE
"118864",TRUE
"118865",TRUE
"118866",TRUE
"118867",FALSE
"118868",TRUE
"118869",TRUE
"118870",TRUE
"118871",TRUE
"118872",TRUE
"118873",TRUE
"118874",TRUE
"118875",TRUE
"118876",FALSE
"118877",TRUE
"118878",TRUE
"118879",TRUE
"118880",TRUE
"118881",TRUE
"118882",TRUE
"118883",TRUE
"118884",TRUE
"118885",TRUE
"118886",TRUE
"118887",TRUE
"118888",TRUE
"118889",TRUE
"118890",TRUE
"118891",TRUE
"118892",FALSE
"118893",FALSE
"118894",FALSE
"118895",FALSE
"118896",FALSE
"118897",FALSE
"118898",FALSE
"118899",FALSE
"118900",FALSE
"118901",FALSE
"118902",FALSE
"118903",FALSE
"118904",FALSE
"118905",FALSE
"118906",FALSE
"118907",FALSE
"118908",FALSE
"118909",FALSE
"118910",FALSE
"118911",TRUE
"118912",TRUE
"118913",TRUE
"118914",TRUE
"118915",TRUE
"118916",TRUE
"118917",TRUE
"118918",TRUE
"118919",TRUE
"118920",TRUE
"118921",TRUE
"118922",TRUE
"118923",TRUE
"118924",TRUE
"118925",TRUE
"118926",TRUE
"118927",TRUE
"118928",TRUE
"118929",TRUE
"118930",TRUE
"118931",TRUE
"118932",TRUE
"118933",TRUE
"118934",TRUE
"118935",TRUE
"118936",TRUE
"118937",TRUE
"118938",TRUE
"118939",TRUE
"118940",TRUE
"118941",TRUE
"118942",TRUE
"118943",TRUE
"118944",TRUE
"118945",TRUE
"118946",TRUE
"118947",TRUE
"118948",TRUE
"118949",FALSE
"118950",FALSE
"118951",FALSE
"118952",FALSE
"118953",FALSE
"118954",FALSE
"118955",FALSE
"118956",FALSE
"118957",FALSE
"118958",FALSE
"118959",FALSE
"118960",FALSE
"118961",FALSE
"118962",FALSE
"118963",FALSE
"118964",FALSE
"118965",FALSE
"118966",FALSE
"118967",FALSE
"118968",FALSE
"118969",TRUE
"118970",TRUE
"118971",TRUE
"118972",TRUE
"118973",TRUE
"118974",TRUE
"118975",TRUE
"118976",TRUE
"118977",TRUE
"118978",TRUE
"118979",TRUE
"118980",TRUE
"118981",TRUE
"118982",TRUE
"118983",TRUE
"118984",TRUE
"118985",TRUE
"118986",TRUE
"118987",TRUE
"118988",TRUE
"118989",TRUE
"118990",TRUE
"118991",TRUE
"118992",TRUE
"118993",TRUE
"118994",TRUE
"118995",TRUE
"118996",TRUE
"118997",TRUE
"118998",TRUE
"118999",TRUE
"119000",TRUE
"119001",TRUE
"119002",TRUE
"119003",TRUE
"119004",TRUE
"119005",TRUE
"119006",TRUE
"119007",FALSE
"119008",FALSE
"119009",FALSE
"119010",FALSE
"119011",FALSE
"119012",FALSE
"119013",FALSE
"119014",FALSE
"119015",FALSE
"119016",FALSE
"119017",FALSE
"119018",FALSE
"119019",FALSE
"119020",FALSE
"119021",FALSE
"119022",FALSE
"119023",FALSE
"119024",FALSE
"119025",FALSE
"119026",FALSE
"119027",FALSE
"119028",TRUE
"119029",TRUE
"119030",TRUE
"119031",TRUE
"119032",TRUE
"119033",TRUE
"119034",TRUE
"119035",TRUE
"119036",TRUE
"119037",TRUE
"119038",TRUE
"119039",TRUE
"119040",TRUE
"119041",TRUE
"119042",TRUE
"119043",TRUE
"119044",TRUE
"119045",TRUE
"119046",TRUE
"119047",TRUE
"119048",TRUE
"119049",TRUE
"119050",TRUE
"119051",TRUE
"119052",TRUE
"119053",TRUE
"119054",TRUE
"119055",TRUE
"119056",TRUE
"119057",TRUE
"119058",TRUE
"119059",TRUE
"119060",TRUE
"119061",TRUE
"119062",TRUE
"119063",TRUE
"119064",FALSE
"119065",FALSE
"119066",FALSE
"119067",FALSE
"119068",FALSE
"119069",FALSE
"119070",FALSE
"119071",FALSE
"119072",FALSE
"119073",FALSE
"119074",FALSE
"119075",FALSE
"119076",FALSE
"119077",FALSE
"119078",FALSE
"119079",FALSE
"119080",FALSE
"119081",FALSE
"119082",FALSE
"119083",FALSE
"119084",FALSE
"119085",FALSE
"119086",FALSE
"119087",TRUE
"119088",TRUE
"119089",TRUE
"119090",TRUE
"119091",TRUE
"119092",TRUE
"119093",TRUE
"119094",TRUE
"119095",TRUE
"119096",TRUE
"119097",TRUE
"119098",TRUE
"119099",TRUE
"119100",TRUE
"119101",TRUE
"119102",TRUE
"119103",TRUE
"119104",TRUE
"119105",TRUE
"119106",TRUE
"119107",TRUE
"119108",TRUE
"119109",TRUE
"119110",TRUE
"119111",TRUE
"119112",TRUE
"119113",TRUE
"119114",TRUE
"119115",TRUE
"119116",TRUE
"119117",TRUE
"119118",TRUE
"119119",TRUE
"119120",TRUE
"119121",FALSE
"119122",FALSE
"119123",FALSE
"119124",FALSE
"119125",FALSE
"119126",FALSE
"119127",FALSE
"119128",FALSE
"119129",FALSE
"119130",FALSE
"119131",FALSE
"119132",FALSE
"119133",FALSE
"119134",FALSE
"119135",FALSE
"119136",FALSE
"119137",FALSE
"119138",FALSE
"119139",FALSE
"119140",FALSE
"119141",FALSE
"119142",FALSE
"119143",FALSE
"119144",FALSE
"119145",FALSE
"119146",TRUE
"119147",TRUE
"119148",TRUE
"119149",TRUE
"119150",TRUE
"119151",TRUE
"119152",TRUE
"119153",TRUE
"119154",TRUE
"119155",TRUE
"119156",TRUE
"119157",TRUE
"119158",TRUE
"119159",TRUE
"119160",TRUE
"119161",TRUE
"119162",TRUE
"119163",TRUE
"119164",TRUE
"119165",TRUE
"119166",TRUE
"119167",TRUE
"119168",TRUE
"119169",TRUE
"119170",TRUE
"119171",TRUE
"119172",TRUE
"119173",TRUE
"119174",TRUE
"119175",TRUE
"119176",TRUE
"119177",TRUE
"119178",FALSE
"119179",FALSE
"119180",FALSE
"119181",FALSE
"119182",FALSE
"119183",FALSE
"119184",FALSE
"119185",FALSE
"119186",FALSE
"119187",FALSE
"119188",FALSE
"119189",FALSE
"119190",FALSE
"119191",FALSE
"119192",FALSE
"119193",FALSE
"119194",FALSE
"119195",FALSE
"119196",FALSE
"119197",FALSE
"119198",FALSE
"119199",FALSE
"119200",FALSE
"119201",FALSE
"119202",FALSE
"119203",FALSE
"119204",TRUE
"119205",TRUE
"119206",TRUE
"119207",TRUE
"119208",TRUE
"119209",TRUE
"119210",TRUE
"119211",TRUE
"119212",TRUE
"119213",TRUE
"119214",TRUE
"119215",TRUE
"119216",TRUE
"119217",TRUE
"119218",TRUE
"119219",TRUE
"119220",TRUE
"119221",TRUE
"119222",TRUE
"119223",TRUE
"119224",TRUE
"119225",TRUE
"119226",TRUE
"119227",TRUE
"119228",TRUE
"119229",TRUE
"119230",TRUE
"119231",TRUE
"119232",TRUE
"119233",TRUE
"119234",TRUE
"119235",TRUE
"119236",FALSE
"119237",FALSE
"119238",FALSE
"119239",FALSE
"119240",FALSE
"119241",FALSE
"119242",FALSE
"119243",FALSE
"119244",FALSE
"119245",FALSE
"119246",FALSE
"119247",FALSE
"119248",FALSE
"119249",FALSE
"119250",FALSE
"119251",FALSE
"119252",FALSE
"119253",FALSE
"119254",FALSE
"119255",FALSE
"119256",FALSE
"119257",FALSE
"119258",FALSE
"119259",FALSE
"119260",FALSE
"119261",FALSE
"119262",FALSE
"119263",TRUE
"119264",TRUE
"119265",TRUE
"119266",TRUE
"119267",TRUE
"119268",TRUE
"119269",TRUE
"119270",TRUE
"119271",TRUE
"119272",TRUE
"119273",TRUE
"119274",TRUE
"119275",TRUE
"119276",TRUE
"119277",TRUE
"119278",TRUE
"119279",TRUE
"119280",TRUE
"119281",TRUE
"119282",TRUE
"119283",TRUE
"119284",TRUE
"119285",TRUE
"119286",TRUE
"119287",TRUE
"119288",TRUE
"119289",TRUE
"119290",TRUE
"119291",TRUE
"119292",TRUE
"119293",FALSE
"119294",FALSE
"119295",FALSE
"119296",FALSE
"119297",FALSE
"119298",FALSE
"119299",FALSE
"119300",FALSE
"119301",FALSE
"119302",FALSE
"119303",FALSE
"119304",FALSE
"119305",FALSE
"119306",FALSE
"119307",FALSE
"119308",FALSE
"119309",FALSE
"119310",FALSE
"119311",FALSE
"119312",FALSE
"119313",FALSE
"119314",FALSE
"119315",FALSE
"119316",FALSE
"119317",FALSE
"119318",FALSE
"119319",FALSE
"119320",FALSE
"119321",FALSE
"119322",TRUE
"119323",TRUE
"119324",TRUE
"119325",TRUE
"119326",TRUE
"119327",TRUE
"119328",TRUE
"119329",TRUE
"119330",TRUE
"119331",TRUE
"119332",TRUE
"119333",TRUE
"119334",TRUE
"119335",TRUE
"119336",TRUE
"119337",TRUE
"119338",TRUE
"119339",TRUE
"119340",TRUE
"119341",TRUE
"119342",TRUE
"119343",TRUE
"119344",TRUE
"119345",TRUE
"119346",TRUE
"119347",TRUE
"119348",TRUE
"119349",TRUE
"119350",FALSE
"119351",FALSE
"119352",FALSE
"119353",FALSE
"119354",FALSE
"119355",FALSE
"119356",FALSE
"119357",FALSE
"119358",FALSE
"119359",FALSE
"119360",FALSE
"119361",FALSE
"119362",FALSE
"119363",FALSE
"119364",FALSE
"119365",FALSE
"119366",FALSE
"119367",FALSE
"119368",FALSE
"119369",FALSE
"119370",FALSE
"119371",FALSE
"119372",FALSE
"119373",FALSE
"119374",FALSE
"119375",FALSE
"119376",FALSE
"119377",FALSE
"119378",FALSE
"119379",FALSE
"119380",FALSE
"119381",TRUE
"119382",TRUE
"119383",TRUE
"119384",TRUE
"119385",TRUE
"119386",TRUE
"119387",TRUE
"119388",TRUE
"119389",TRUE
"119390",TRUE
"119391",TRUE
"119392",TRUE
"119393",TRUE
"119394",TRUE
"119395",TRUE
"119396",TRUE
"119397",TRUE
"119398",TRUE
"119399",TRUE
"119400",TRUE
"119401",TRUE
"119402",TRUE
"119403",TRUE
"119404",TRUE
"119405",TRUE
"119406",TRUE
"119407",FALSE
"119408",FALSE
"119409",FALSE
"119410",FALSE
"119411",FALSE
"119412",FALSE
"119413",FALSE
"119414",FALSE
"119415",FALSE
"119416",FALSE
"119417",FALSE
"119418",FALSE
"119419",FALSE
"119420",FALSE
"119421",FALSE
"119422",FALSE
"119423",FALSE
"119424",FALSE
"119425",FALSE
"119426",FALSE
"119427",FALSE
"119428",FALSE
"119429",FALSE
"119430",FALSE
"119431",FALSE
"119432",FALSE
"119433",FALSE
"119434",FALSE
"119435",FALSE
"119436",FALSE
"119437",FALSE
"119438",FALSE
"119439",TRUE
"119440",TRUE
"119441",TRUE
"119442",TRUE
"119443",TRUE
"119444",TRUE
"119445",TRUE
"119446",TRUE
"119447",TRUE
"119448",TRUE
"119449",TRUE
"119450",TRUE
"119451",TRUE
"119452",TRUE
"119453",TRUE
"119454",TRUE
"119455",TRUE
"119456",TRUE
"119457",TRUE
"119458",TRUE
"119459",TRUE
"119460",TRUE
"119461",TRUE
"119462",TRUE
"119463",TRUE
"119464",TRUE
"119465",FALSE
"119466",FALSE
"119467",FALSE
"119468",FALSE
"119469",FALSE
"119470",FALSE
"119471",FALSE
"119472",FALSE
"119473",FALSE
"119474",FALSE
"119475",FALSE
"119476",FALSE
"119477",FALSE
"119478",FALSE
"119479",FALSE
"119480",FALSE
"119481",FALSE
"119482",FALSE
"119483",FALSE
"119484",FALSE
"119485",FALSE
"119486",FALSE
"119487",FALSE
"119488",FALSE
"119489",FALSE
"119490",FALSE
"119491",FALSE
"119492",FALSE
"119493",FALSE
"119494",FALSE
"119495",FALSE
"119496",FALSE
"119497",FALSE
"119498",TRUE
"119499",TRUE
"119500",TRUE
"119501",TRUE
"119502",TRUE
"119503",TRUE
"119504",TRUE
"119505",TRUE
"119506",TRUE
"119507",TRUE
"119508",TRUE
"119509",TRUE
"119510",TRUE
"119511",TRUE
"119512",TRUE
"119513",TRUE
"119514",TRUE
"119515",TRUE
"119516",TRUE
"119517",TRUE
"119518",TRUE
"119519",TRUE
"119520",TRUE
"119521",TRUE
"119522",FALSE
"119523",FALSE
"119524",FALSE
"119525",FALSE
"119526",FALSE
"119527",FALSE
"119528",FALSE
"119529",FALSE
"119530",FALSE
"119531",FALSE
"119532",FALSE
"119533",FALSE
"119534",FALSE
"119535",FALSE
"119536",FALSE
"119537",FALSE
"119538",FALSE
"119539",FALSE
"119540",FALSE
"119541",FALSE
"119542",FALSE
"119543",FALSE
"119544",FALSE
"119545",FALSE
"119546",FALSE
"119547",FALSE
"119548",FALSE
"119549",FALSE
"119550",FALSE
"119551",FALSE
"119552",FALSE
"119553",FALSE
"119554",FALSE
"119555",FALSE
"119556",FALSE
"119557",TRUE
"119558",TRUE
"119559",TRUE
"119560",TRUE
"119561",TRUE
"119562",TRUE
"119563",TRUE
"119564",TRUE
"119565",TRUE
"119566",TRUE
"119567",TRUE
"119568",TRUE
"119569",TRUE
"119570",TRUE
"119571",TRUE
"119572",TRUE
"119573",TRUE
"119574",TRUE
"119575",TRUE
"119576",TRUE
"119577",TRUE
"119578",TRUE
"119579",FALSE
"119580",FALSE
"119581",FALSE
"119582",FALSE
"119583",FALSE
"119584",FALSE
"119585",FALSE
"119586",FALSE
"119587",FALSE
"119588",FALSE
"119589",FALSE
"119590",FALSE
"119591",FALSE
"119592",FALSE
"119593",FALSE
"119594",FALSE
"119595",FALSE
"119596",FALSE
"119597",FALSE
"119598",FALSE
"119599",FALSE
"119600",FALSE
"119601",FALSE
"119602",FALSE
"119603",FALSE
"119604",FALSE
"119605",FALSE
"119606",FALSE
"119607",FALSE
"119608",FALSE
"119609",FALSE
"119610",FALSE
"119611",FALSE
"119612",FALSE
"119613",FALSE
"119614",FALSE
"119615",FALSE
"119616",TRUE
"119617",TRUE
"119618",TRUE
"119619",TRUE
"119620",TRUE
"119621",TRUE
"119622",TRUE
"119623",TRUE
"119624",TRUE
"119625",FALSE
"119626",FALSE
"119627",TRUE
"119628",TRUE
"119629",TRUE
"119630",TRUE
"119631",TRUE
"119632",TRUE
"119633",TRUE
"119634",TRUE
"119635",TRUE
"119636",FALSE
"119637",FALSE
"119638",FALSE
"119639",FALSE
"119640",FALSE
"119641",FALSE
"119642",FALSE
"119643",FALSE
"119644",FALSE
"119645",FALSE
"119646",FALSE
"119647",FALSE
"119648",FALSE
"119649",FALSE
"119650",FALSE
"119651",FALSE
"119652",FALSE
"119653",FALSE
"119654",FALSE
"119655",FALSE
"119656",FALSE
"119657",FALSE
"119658",FALSE
"119659",FALSE
"119660",FALSE
"119661",FALSE
"119662",FALSE
"119663",FALSE
"119664",FALSE
"119665",FALSE
"119666",FALSE
"119667",FALSE
"119668",FALSE
"119669",FALSE
"119670",FALSE
"119671",FALSE
"119672",FALSE
"119673",FALSE
"119674",FALSE
"119675",TRUE
"119676",TRUE
"119677",TRUE
"119678",TRUE
"119679",TRUE
"119680",TRUE
"119681",TRUE
"119682",TRUE
"119683",FALSE
"119684",FALSE
"119685",TRUE
"119686",TRUE
"119687",TRUE
"119688",TRUE
"119689",TRUE
"119690",TRUE
"119691",TRUE
"119692",TRUE
"119693",FALSE
"119694",FALSE
"119695",FALSE
"119696",FALSE
"119697",FALSE
"119698",FALSE
"119699",FALSE
"119700",FALSE
"119701",FALSE
"119702",FALSE
"119703",FALSE
"119704",FALSE
"119705",FALSE
"119706",FALSE
"119707",FALSE
"119708",FALSE
"119709",FALSE
"119710",FALSE
"119711",FALSE
"119712",FALSE
"119713",FALSE
"119714",FALSE
"119715",FALSE
"119716",FALSE
"119717",FALSE
"119718",FALSE
"119719",FALSE
"119720",FALSE
"119721",FALSE
"119722",FALSE
"119723",FALSE
"119724",FALSE
"119725",FALSE
"119726",FALSE
"119727",FALSE
"119728",FALSE
"119729",FALSE
"119730",FALSE
"119731",FALSE
"119732",FALSE
"119733",FALSE
"119734",TRUE
"119735",TRUE
"119736",TRUE
"119737",TRUE
"119738",TRUE
"119739",TRUE
"119740",FALSE
"119741",FALSE
"119742",FALSE
"119743",FALSE
"119744",TRUE
"119745",TRUE
"119746",TRUE
"119747",TRUE
"119748",TRUE
"119749",TRUE
"119750",FALSE
"119751",FALSE
"119752",FALSE
"119753",FALSE
"119754",FALSE
"119755",FALSE
"119756",FALSE
"119757",FALSE
"119758",FALSE
"119759",FALSE
"119760",FALSE
"119761",FALSE
"119762",FALSE
"119763",FALSE
"119764",FALSE
"119765",FALSE
"119766",FALSE
"119767",FALSE
"119768",FALSE
"119769",FALSE
"119770",FALSE
"119771",FALSE
"119772",FALSE
"119773",FALSE
"119774",FALSE
"119775",FALSE
"119776",FALSE
"119777",FALSE
"119778",FALSE
"119779",FALSE
"119780",FALSE
"119781",FALSE
"119782",FALSE
"119783",FALSE
"119784",FALSE
"119785",FALSE
"119786",FALSE
"119787",FALSE
"119788",FALSE
"119789",FALSE
"119790",FALSE
"119791",FALSE
"119792",FALSE
"119793",FALSE
"119794",FALSE
"119795",FALSE
"119796",FALSE
"119797",FALSE
"119798",FALSE
"119799",FALSE
"119800",FALSE
"119801",FALSE
"119802",FALSE
"119803",FALSE
"119804",FALSE
"119805",FALSE
"119806",FALSE
"119807",FALSE
"119808",FALSE
"119809",FALSE
"119810",FALSE
"119811",FALSE
"119812",FALSE
"119813",FALSE
"119814",FALSE
"119815",FALSE
"119816",FALSE
"119817",FALSE
"119818",FALSE
"119819",FALSE
"119820",FALSE
"119821",FALSE
"119822",FALSE
"119823",FALSE
"119824",FALSE
"119825",FALSE
"119826",FALSE
"119827",FALSE
"119828",FALSE
"119829",FALSE
"119830",FALSE
"119831",FALSE
"119832",FALSE
"119833",FALSE
"119834",FALSE
"119835",FALSE
"119836",FALSE
"119837",FALSE
"119838",FALSE
"119839",FALSE
"119840",FALSE
"119841",FALSE
"119842",FALSE
"119843",FALSE
"119844",FALSE
"119845",FALSE
"119846",FALSE
"119847",FALSE
"119848",FALSE
"119849",FALSE
"119850",FALSE
"119851",FALSE
"119852",FALSE
"119853",FALSE
"119854",FALSE
"119855",FALSE
"119856",FALSE
"119857",FALSE
"119858",FALSE
"119859",FALSE
"119860",FALSE
"119861",FALSE
"119862",FALSE
"119863",FALSE
"119864",FALSE
"119865",FALSE
"119866",FALSE
"119867",FALSE
"119868",FALSE
"119869",FALSE
"119870",FALSE
"119871",FALSE
"119872",FALSE
"119873",FALSE
"119874",FALSE
"119875",FALSE
"119876",FALSE
"119877",FALSE
"119878",FALSE
"119879",FALSE
"119880",FALSE
"119881",FALSE
"119882",FALSE
"119883",FALSE
"119884",FALSE
"119885",FALSE
"119886",FALSE
"119887",FALSE
"119888",FALSE
"119889",FALSE
"119890",FALSE
"119891",FALSE
"119892",FALSE
"119893",FALSE
"119894",FALSE
"119895",FALSE
"119896",FALSE
"119897",FALSE
"119898",FALSE
"119899",FALSE
"119900",FALSE
"119901",FALSE
"119902",FALSE
"119903",FALSE
"119904",FALSE
"119905",FALSE
"119906",FALSE
"119907",FALSE
"119908",FALSE
"119909",FALSE
"119910",FALSE
"119911",FALSE
"119912",FALSE
"119913",FALSE
"119914",FALSE
"119915",FALSE
"119916",FALSE
"119917",FALSE
"119918",FALSE
"119919",FALSE
"119920",FALSE
"119921",FALSE
"119922",FALSE
"119923",FALSE
"119924",FALSE
"119925",FALSE
"119926",FALSE
"119927",FALSE
"119928",FALSE
"119929",FALSE
"119930",FALSE
"119931",FALSE
"119932",FALSE
"119933",FALSE
"119934",FALSE
"119935",FALSE
"119936",FALSE
"119937",FALSE
"119938",FALSE
"119939",FALSE
"119940",FALSE
"119941",FALSE
"119942",FALSE
"119943",FALSE
"119944",FALSE
"119945",FALSE
"119946",FALSE
"119947",FALSE
"119948",FALSE
"119949",FALSE
"119950",FALSE
"119951",FALSE
"119952",FALSE
"119953",FALSE
"119954",FALSE
"119955",FALSE
"119956",FALSE
"119957",FALSE
"119958",FALSE
"119959",FALSE
"119960",FALSE
"119961",FALSE
"119962",FALSE
"119963",FALSE
"119964",FALSE
"119965",FALSE
